Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d
01/09/2022 12:10 AKST,100711.15,-32,74.43,,101012.13
01/09/2022 12:15 AKST,100711.15,-31,74.64,,101004.36
01/09/2022 12:20 AKST,100711.15,-30,67.83,,100996.66
01/09/2022 12:25 AKST,100711.15,-29,68.09,,100989.01
01/09/2022 12:30 AKST,100677.29,-29,68.09,,100955.06
01/09/2022 12:35 AKST,100677.29,-29,61.71,,100955.06
01/09/2022 12:40 AKST,100677.29,-31,74.64,,100970.41
01/09/2022 12:45 AKST,100643.42,-31,67.58,,100936.44
01/09/2022 12:50 AKST,100643.42,-31,74.64,,100936.44
01/09/2022 12:53 AKST,100643.42,-30,67.83,100850,100928.74
01/09/2022 12:55 AKST,100609.56,-31,74.64,,100902.48
01/09/2022 13:00 AKST,100609.56,-32,67.32,,100910.24
01/09/2022 13:05 AKST,100609.56,-33,74.21,,100918.07
01/09/2022 13:10 AKST,100575.69,-33,67.05,,100884.11
01/09/2022 13:15 AKST,100575.69,-32,60.83,,100876.28
01/09/2022 13:20 AKST,100575.69,-31,74.64,,100868.52
01/09/2022 13:25 AKST,100575.69,-29,68.09,,100853.19
01/09/2022 13:30 AKST,100541.83,-28,68.34,,100811.66
01/09/2022 13:35 AKST,100541.83,-29,68.09,,100819.23
01/09/2022 13:40 AKST,100507.97,-29,68.09,,100785.27
01/09/2022 13:45 AKST,100507.97,-30,67.83,,100792.9
01/09/2022 13:50 AKST,100507.97,-29,68.09,,100785.27
01/09/2022 13:53 AKST,100507.97,-29.4,68.09,100710,100788.31
01/09/2022 13:55 AKST,100474.1,-29,68.09,,100751.31
01/09/2022 14:00 AKST,100474.1,-29,75.06,,100751.31
01/09/2022 14:05 AKST,100474.1,-29,75.06,,100751.31
01/09/2022 14:10 AKST,100474.1,-28,75.27,,100743.75
01/09/2022 14:15 AKST,100474.1,-27,68.59,,100736.25
01/09/2022 14:20 AKST,100440.24,-27,68.59,,100702.3
01/09/2022 14:25 AKST,100440.24,-28,68.34,,100709.8
01/09/2022 14:30 AKST,100440.24,-27,62.28,,100702.3
01/09/2022 14:35 AKST,100406.38,-26,68.84,,100660.91
01/09/2022 14:40 AKST,100406.38,-25,69.08,,100653.53
01/09/2022 14:45 AKST,100406.38,-25,69.08,,100653.53
01/09/2022 14:50 AKST,100406.38,-25,69.08,,100653.53
01/09/2022 14:53 AKST,100372.51,-25,69.08,100600,100619.58
01/09/2022 14:55 AKST,100372.51,-25,69.08,,100619.58
01/09/2022 15:00 AKST,100372.51,-25,69.08,,100619.58
01/09/2022 15:05 AKST,100372.51,-25,69.08,,100619.58
01/09/2022 15:10 AKST,100372.51,-24,63.12,,100612.27
01/09/2022 15:15 AKST,100372.51,-23,63.39,,100605.02
01/09/2022 15:20 AKST,100372.51,-23,69.56,,100605.02
01/09/2022 15:25 AKST,100372.51,-23,69.56,,100605.02
01/09/2022 15:30 AKST,100372.51,-23,69.56,,100605.02
01/09/2022 15:35 AKST,100372.51,-23,69.56,,100605.02
01/09/2022 15:40 AKST,100338.65,-22,63.66,,100563.89
01/09/2022 15:45 AKST,100338.65,-22,63.66,,100563.89
01/09/2022 15:50 AKST,100338.65,-22,63.66,,100563.89
01/09/2022 15:53 AKST,100338.65,-22.8,63.39,100530,100569.64
01/09/2022 15:55 AKST,100338.65,-23,63.39,,100571.08
01/09/2022 16:00 AKST,100304.78,-23,63.39,,100537.14
01/09/2022 16:05 AKST,100304.78,-23,63.39,,100537.14
01/09/2022 16:10 AKST,100304.78,-24,63.12,,100544.39
01/09/2022 16:15 AKST,100304.78,-24,69.32,,100544.39
01/09/2022 16:20 AKST,100270.92,-24,69.32,,100510.44
01/09/2022 16:25 AKST,100270.92,-24,63.12,,100510.44
01/09/2022 16:30 AKST,100270.92,-24,69.32,,100510.44
01/09/2022 16:35 AKST,100270.92,-24,63.12,,100510.44
01/09/2022 16:40 AKST,100237.06,-24,69.32,,100476.5
01/09/2022 16:45 AKST,100237.06,-23,69.56,,100469.26
01/09/2022 16:50 AKST,100237.06,-23,69.56,,100469.26
01/09/2022 16:53 AKST,100237.06,-22.2,63.66,100420,100463.5
01/09/2022 16:55 AKST,100203.19,-22,63.66,,100428.13
01/09/2022 17:00 AKST,100203.19,-22,69.8,,100428.13
01/09/2022 17:05 AKST,100169.33,-22,69.8,,100394.19
01/09/2022 17:10 AKST,100169.33,-21,63.93,,100387.06
01/09/2022 17:15 AKST,100169.33,-21,63.93,,100387.06
01/09/2022 17:20 AKST,100169.33,-21,63.93,,100387.06
01/09/2022 17:25 AKST,100169.33,-21,63.93,,100387.06
01/09/2022 17:30 AKST,100135.46,-21,63.93,,100353.13
01/09/2022 17:35 AKST,100135.46,-19,58.89,,100339.06
01/09/2022 17:40 AKST,100135.46,-19,64.46,,100339.06
01/09/2022 17:45 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 17:50 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 17:53 AKST,100135.46,-18.3,59.18,100320,100334.19
01/09/2022 17:55 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:00 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:05 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:10 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:15 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:20 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:25 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:30 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:35 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:40 AKST,100135.46,-19,64.46,,100339.06
01/09/2022 18:45 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:50 AKST,100135.46,-18,59.18,,100332.1
01/09/2022 18:53 AKST,100169.33,-18.3,59.18,100350,100368.11
01/09/2022 18:55 AKST,100169.33,-18,64.72,,100366.03
01/09/2022 19:00 AKST,100169.33,-18,59.18,,100366.03
01/09/2022 19:05 AKST,100169.33,-18,59.18,,100366.03
01/09/2022 19:10 AKST,100169.33,-18,59.18,,100366.03
01/09/2022 19:15 AKST,100169.33,-18,64.72,,100366.03
01/09/2022 19:20 AKST,100169.33,-18,64.72,,100366.03
01/09/2022 19:25 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 19:30 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 19:35 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 19:40 AKST,100169.33,-18,64.72,,100366.03
01/09/2022 19:45 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 19:50 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 19:53 AKST,100135.46,-17.8,64.72,100330,100330.72
01/09/2022 19:55 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 20:00 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 20:05 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 20:10 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 20:15 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 20:20 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 20:25 AKST,100135.46,-18,64.72,,100332.1
01/09/2022 20:30 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 20:35 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 20:40 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 20:45 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 20:50 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 20:53 AKST,100135.46,-17.2,59.46,100310,100326.58
01/09/2022 20:55 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:00 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:05 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:10 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:15 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:20 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:25 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:30 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:35 AKST,100135.46,-17,59.46,,100325.21
01/09/2022 21:40 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 21:45 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 21:50 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 21:53 AKST,100169.33,-17.2,59.46,100350,100360.5
01/09/2022 21:55 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:00 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:05 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:10 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:15 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:20 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:25 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:30 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:35 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:40 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:45 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:50 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 22:53 AKST,100169.33,-16.7,59.46,100360,100357.07
01/09/2022 22:55 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:00 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:05 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:10 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:15 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:20 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:25 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:30 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:35 AKST,100203.19,-17,59.46,,100393.06
01/09/2022 23:40 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:45 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:50 AKST,100169.33,-17,59.46,,100359.13
01/09/2022 23:53 AKST,100169.33,-16.7,59.46,100350,100357.07
01/09/2022 23:55 AKST,100169.33,-17,59.46,,100359.13
01/10/2022 00:00 AKST,100169.33,-17,59.46,,100359.13
01/10/2022 00:05 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 00:10 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 00:15 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 00:20 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 00:25 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 00:30 AKST,100203.19,-17,54.38,,100393.06
01/10/2022 00:35 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 00:40 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 00:45 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 00:50 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 00:53 AKST,100203.19,-17.8,59.18,100390,100398.58
01/10/2022 00:55 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 01:00 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 01:05 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 01:10 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 01:15 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 01:20 AKST,100237.06,-19,64.46,,100440.85
01/10/2022 01:25 AKST,100203.19,-19,64.46,,100406.92
01/10/2022 01:30 AKST,100203.19,-19,64.46,,100406.92
01/10/2022 01:35 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 01:40 AKST,100237.06,-19,64.46,,100440.85
01/10/2022 01:45 AKST,100237.06,-19,64.46,,100440.85
01/10/2022 01:50 AKST,100203.19,-19,64.46,,100406.92
01/10/2022 01:53 AKST,100203.19,-18.3,59.18,100390,100402.04
01/10/2022 01:55 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 02:00 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 02:05 AKST,100237.06,-19,64.46,,100440.85
01/10/2022 02:10 AKST,100237.06,-19,64.46,,100440.85
01/10/2022 02:15 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 02:20 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 02:25 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 02:30 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 02:35 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 02:40 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 02:45 AKST,100203.19,-18,59.18,,100399.96
01/10/2022 02:50 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 02:53 AKST,100237.06,-18.3,59.18,100380,100435.98
01/10/2022 02:55 AKST,100237.06,-18,59.18,,100433.89
01/10/2022 03:00 AKST,100237.06,-17,54.38,,100426.99
01/10/2022 03:05 AKST,100203.19,-17,54.38,,100393.06
01/10/2022 03:10 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:15 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:20 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:25 AKST,100237.06,-17,59.46,,100426.99
01/10/2022 03:30 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:35 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:40 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:45 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:50 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 03:53 AKST,100203.19,-17.2,59.46,100360,100394.43
01/10/2022 03:55 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:00 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:05 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:10 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:15 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:20 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:25 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:30 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:35 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:40 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:45 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:50 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 04:53 AKST,100203.19,-17.2,59.46,100350,100394.43
01/10/2022 04:55 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 05:00 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 05:05 AKST,100203.19,-17,59.46,,100393.06
01/10/2022 05:10 AKST,100203.19,-18,64.72,,100399.96
01/10/2022 05:15 AKST,100203.19,-18,64.72,,100399.96
01/10/2022 05:20 AKST,100169.33,-19,64.46,,100372.98
01/10/2022 05:25 AKST,100169.33,-19,64.46,,100372.98
01/10/2022 05:30 AKST,100169.33,-19,64.46,,100372.98
01/10/2022 05:35 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 05:40 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 05:45 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 05:50 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 05:53 AKST,100135.46,-19.4,64.46,100290,100341.85
01/10/2022 05:55 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 06:00 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 06:05 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 06:10 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 06:15 AKST,100135.46,-19,64.46,,100339.06
01/10/2022 06:20 AKST,100101.6,-19,64.46,,100305.12
01/10/2022 06:25 AKST,100101.6,-18,59.18,,100298.17
01/10/2022 06:30 AKST,100135.46,-18,59.18,,100332.1
01/10/2022 06:35 AKST,100101.6,-18,59.18,,100298.17
01/10/2022 06:40 AKST,100101.6,-18,59.18,,100298.17
01/10/2022 06:45 AKST,100101.6,-18,59.18,,100298.17
01/10/2022 06:50 AKST,100101.6,-18,64.72,,100298.17
01/10/2022 06:53 AKST,100101.6,-18.3,64.72,100250,100300.25
01/10/2022 06:55 AKST,100101.6,-18,64.72,,100298.17
01/10/2022 07:00 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:05 AKST,100101.6,-18,64.72,,100298.17
01/10/2022 07:10 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:15 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:20 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:25 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:30 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:35 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:40 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:45 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:50 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 07:53 AKST,100067.74,-17.8,64.72,100200,100262.85
01/10/2022 07:55 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 08:00 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 08:05 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 08:10 AKST,100067.74,-18,64.72,,100264.24
01/10/2022 08:15 AKST,100067.74,-17,59.46,,100257.34
01/10/2022 08:20 AKST,100067.74,-17,59.46,,100257.34
01/10/2022 08:25 AKST,100067.74,-17,59.46,,100257.34
01/10/2022 08:30 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 08:35 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 08:40 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 08:45 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 08:50 AKST,100000.01,-17,59.46,,100189.49
01/10/2022 08:53 AKST,100000.01,-17.2,59.46,100160,100190.87
01/10/2022 08:55 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 09:00 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 09:05 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 09:10 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 09:15 AKST,100033.87,-19,64.46,,100237.25
01/10/2022 09:20 AKST,100033.87,-19,64.46,,100237.25
01/10/2022 09:25 AKST,100033.87,-19,64.46,,100237.25
01/10/2022 09:30 AKST,100000.01,-19,64.46,,100203.32
01/10/2022 09:35 AKST,100033.87,-18,59.18,,100230.3
01/10/2022 09:40 AKST,100000.01,-18,59.18,,100196.38
01/10/2022 09:45 AKST,100000.01,-18,59.18,,100196.38
01/10/2022 09:50 AKST,100000.01,-19,64.46,,100203.32
01/10/2022 09:53 AKST,100033.87,-19.4,64.46,100170,100240.04
01/10/2022 09:55 AKST,100033.87,-19,64.46,,100237.25
01/10/2022 10:00 AKST,100033.87,-19,64.46,,100237.25
01/10/2022 10:05 AKST,100033.87,-19,64.46,,100237.25
01/10/2022 10:10 AKST,100067.74,-20,64.19,,100278.19
01/10/2022 10:15 AKST,100067.74,-19,64.46,,100271.19
01/10/2022 10:20 AKST,100067.74,-20,64.19,,100278.19
01/10/2022 10:25 AKST,100067.74,-20,64.19,,100278.19
01/10/2022 10:30 AKST,100067.74,-18,59.18,,100264.24
01/10/2022 10:35 AKST,100067.74,-17,59.46,,100257.34
01/10/2022 10:40 AKST,100067.74,-17,59.46,,100257.34
01/10/2022 10:45 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 10:50 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 10:53 AKST,100033.87,-17.8,64.72,100170,100228.92
01/10/2022 10:55 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:00 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:05 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:10 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:15 AKST,100033.87,-18,59.18,,100230.3
01/10/2022 11:20 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:25 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:30 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:35 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:40 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 11:45 AKST,100033.87,-18,64.72,,100230.3
01/10/2022 11:50 AKST,100033.87,-17,59.46,,100223.41
01/10/2022 11:53 AKST,100000.01,-16.7,64.98,100160,100187.43
01/10/2022 11:55 AKST,100000.01,-17,64.98,,100189.49
01/10/2022 12:00 AKST,100000.01,-17,64.98,,100189.49
01/10/2022 12:05 AKST,100000.01,-17,64.98,,100189.49
01/10/2022 12:10 AKST,100000.01,-16,59.75,,100182.66
01/10/2022 12:15 AKST,99966.14,-17,64.98,,100155.56
01/10/2022 12:20 AKST,99966.14,-17,64.98,,100155.56
01/10/2022 12:25 AKST,99966.14,-17,64.98,,100155.56
01/10/2022 12:30 AKST,99966.14,-17,64.98,,100155.56
01/10/2022 12:35 AKST,99966.14,-17,64.98,,100155.56
01/10/2022 12:40 AKST,99966.14,-16,59.75,,100148.73
01/10/2022 12:45 AKST,99932.28,-17,64.98,,100121.63
01/10/2022 12:50 AKST,99932.28,-16,59.75,,100114.8
01/10/2022 12:53 AKST,99932.28,-16.7,64.98,100080,100119.57
01/10/2022 12:55 AKST,99932.28,-17,64.98,,100121.63
01/10/2022 13:00 AKST,99932.28,-17,64.98,,100121.63
01/10/2022 13:05 AKST,99898.42,-17,59.46,,100087.7
01/10/2022 13:10 AKST,99898.42,-17,59.46,,100087.7
01/10/2022 13:15 AKST,99898.42,-17,59.46,,100087.7
01/10/2022 13:20 AKST,99898.42,-17,59.46,,100087.7
01/10/2022 13:25 AKST,99898.42,-17,59.46,,100087.7
01/10/2022 13:30 AKST,99898.42,-17,59.46,,100087.7
01/10/2022 13:35 AKST,99864.55,-17,59.46,,100053.78
01/10/2022 13:40 AKST,99864.55,-17,59.46,,100053.78
01/10/2022 13:45 AKST,99864.55,-18,64.72,,100060.66
01/10/2022 13:50 AKST,99864.55,-19,64.46,,100067.59
01/10/2022 13:53 AKST,99864.55,-18.9,64.46,100010,100066.9
01/10/2022 13:55 AKST,99864.55,-19,64.46,,100067.59
01/10/2022 14:00 AKST,99864.55,-18,64.72,,100060.66
01/10/2022 14:05 AKST,99830.69,-18,64.72,,100026.72
01/10/2022 14:10 AKST,99864.55,-19,64.46,,100067.59
01/10/2022 14:15 AKST,99830.69,-18,64.72,,100026.72
01/10/2022 14:20 AKST,99864.55,-18,59.18,,100060.66
01/10/2022 14:25 AKST,99864.55,-19,64.46,,100067.59
01/10/2022 14:30 AKST,99830.69,-18,59.18,,100026.72
01/10/2022 14:35 AKST,99864.55,-18,64.72,,100060.66
01/10/2022 14:40 AKST,99864.55,-18,64.72,,100060.66
01/10/2022 14:45 AKST,99864.55,-18,59.18,,100060.66
01/10/2022 14:50 AKST,99864.55,-18,64.72,,100060.66
01/10/2022 14:53 AKST,99864.55,-18.9,64.46,100010,100066.9
01/10/2022 14:55 AKST,99864.55,-18,59.18,,100060.66
01/10/2022 15:00 AKST,99864.55,-18,64.72,,100060.66
01/10/2022 15:05 AKST,99830.69,-17,59.46,,100019.85
01/10/2022 15:10 AKST,99830.69,-17,59.46,,100019.85
01/10/2022 15:15 AKST,99830.69,-17,59.46,,100019.85
01/10/2022 15:20 AKST,99830.69,-17,59.46,,100019.85
01/10/2022 15:25 AKST,99796.82,-17,59.46,,99985.92
01/10/2022 15:30 AKST,99830.69,-18,59.18,,100026.72
01/10/2022 15:35 AKST,99830.69,-19,64.46,,100033.66
01/10/2022 15:40 AKST,99796.82,-19,64.46,,99999.72
01/10/2022 15:45 AKST,99796.82,-19,64.46,,99999.72
01/10/2022 15:50 AKST,99796.82,-19,64.46,,99999.72
01/10/2022 15:53 AKST,99796.82,-20,70.26,99940,100006.71
01/10/2022 15:55 AKST,99796.82,-20,70.26,,100006.71
01/10/2022 16:00 AKST,99796.82,-19,64.46,,99999.72
01/10/2022 16:05 AKST,99762.96,-19,64.46,,99965.8
01/10/2022 16:10 AKST,99762.96,-19,70.49,,99965.79
01/10/2022 16:15 AKST,99762.96,-18,64.72,,99958.87
01/10/2022 16:20 AKST,99762.96,-17,64.98,,99951.99
01/10/2022 16:25 AKST,99762.96,-18,64.72,,99958.87
01/10/2022 16:30 AKST,99762.96,-18,64.72,,99958.87
01/10/2022 16:35 AKST,99762.96,-17,59.46,,99951.99
01/10/2022 16:40 AKST,99762.96,-17,59.46,,99951.99
01/10/2022 16:45 AKST,99762.96,-17,64.98,,99951.99
01/10/2022 16:50 AKST,99762.96,-16,59.75,,99945.18
01/10/2022 16:53 AKST,99729.1,-16.1,59.75,99880,99911.93
01/10/2022 16:55 AKST,99729.1,-16,59.75,,99911.25
01/10/2022 17:00 AKST,99729.1,-16,59.75,,99911.25
01/10/2022 17:05 AKST,99729.1,-17,64.98,,99918.06
01/10/2022 17:10 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:15 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:20 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:25 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:30 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:35 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:40 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:45 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:50 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 17:53 AKST,99729.1,-17.8,64.72,99880,99923.56
01/10/2022 17:55 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 18:00 AKST,99729.1,-18,64.72,,99924.93
01/10/2022 18:05 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:10 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:15 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:20 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:25 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:30 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:35 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:40 AKST,99695.23,-18,64.72,,99891
01/10/2022 18:45 AKST,99695.23,-18,70.72,,99891
01/10/2022 18:50 AKST,99661.37,-18,70.72,,99857.08
01/10/2022 18:53 AKST,99695.23,-17.8,70.72,99820,99889.62
01/10/2022 18:55 AKST,99695.23,-18,70.72,,99891
01/10/2022 19:00 AKST,99661.37,-18,70.72,,99857.08
01/10/2022 19:05 AKST,99661.37,-18,70.72,,99857.08
01/10/2022 19:10 AKST,99661.37,-18,70.72,,99857.08
01/10/2022 19:15 AKST,99661.37,-18,70.72,,99857.08
01/10/2022 19:20 AKST,99661.37,-18,64.72,,99857.08
01/10/2022 19:25 AKST,99661.37,-18,70.72,,99857.08
01/10/2022 19:30 AKST,99661.37,-18,64.72,,99857.08
01/10/2022 19:35 AKST,99661.37,-18,64.72,,99857.08
01/10/2022 19:40 AKST,99661.37,-19,70.49,,99864
01/10/2022 19:45 AKST,99661.37,-19,70.49,,99864
01/10/2022 19:50 AKST,99661.37,-19,70.49,,99864
01/10/2022 19:53 AKST,99661.37,-18.9,70.49,99800,99863.3
01/10/2022 19:55 AKST,99661.37,-19,70.49,,99864
01/10/2022 20:00 AKST,99661.37,-19,70.49,,99864
01/10/2022 20:05 AKST,99661.37,-19,70.49,,99864
01/10/2022 20:10 AKST,99661.37,-19,70.49,,99864
01/10/2022 20:15 AKST,99661.37,-19,70.49,,99864
01/10/2022 20:20 AKST,99661.37,-19,70.49,,99864
